"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57530717";"06";"5752443";"";"";"22513";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"35M1234";"5";"5";"REGULAR";"f";"2009-12-21 09:48:04.582";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530718";"07";"5751945";"";"";"22513";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"35M1234";"4";"5";"REGULAR";"f";"2009-12-21 09:53:39.547";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530719";"08";"5752434";"";"";"22513";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"35M1234";"1";"5";"REGULAR";"f";"2009-12-21 11:01:21.989";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530720";"09";"5752503";"";"";"22513";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"35M1234";"2";"5";"REGULAR";"f";"2009-12-17 10:34:33.525";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530721";"01";"19073";"";"";"22509";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"24T2345";"38";"44";"REGULAR";"f";"2009-12-16 16:12:40.609";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530721";"01";"18284";"";"";"22509";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"24T2345";"38";"44";"REGULAR";"f";"2009-12-16 16:12:40.609";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530721";"01";"19086";"";"";"22509";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"24T2345";"38";"44";"REGULAR";"f";"2009-12-16 16:12:40.609";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530722";"01";"19086";"";"";"22514";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"";"10";"10";"REGULAR";"f";"2009-12-28 19:41:54.901";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530723";"02";"18230";"";"";"22514";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"";"9";"10";"REGULAR";"f";"2009-12-29 15:17:26.465";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530724";"03";"15558";"";"";"22514";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"";"6";"6";"REGULAR";"f";"2009-12-28 14:11:55.24";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530725";"04";"18284";"";"";"22514";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"";"12";"12";"REGULAR";"f";"2009-12-22 15:26:37.127";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530726";"05";"26172";"";"";"22514";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"";"10";"8";"REGULAR";"f";"2009-12-29 10:11:06.995";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530727";"01";"19073";"";"";"22515";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"";"13";"13";"REGULAR";"f";"2009-11-25 09:43:06.595";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530728";"02";"26231";"";"";"22515";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"";"12";"11";"REGULAR";"f";"2009-11-20 11:17:28.578";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530729";"03";"19073";"";"";"22515";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"";"8";"11";"REGULAR";"f";"2009-11-20 11:14:38.027";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530729";"03";"18284";"";"";"22515";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"";"8";"11";"REGULAR";"f";"2009-11-20 11:14:38.027";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530730";"04";"19086";"";"";"22515";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"";"1";"11";"REGULAR";"f";"2009-11-20 11:15:48.499";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530730";"04";"19073";"";"";"22515";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"";"1";"11";"REGULAR";"f";"2009-11-20 11:15:48.499";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530731";"01";"18604";"";"";"22516";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"";"26";"60";"REGULAR";"f";"2009-12-12 22:10:39.003";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530732";"01";"23814";"";"";"2041751";"GRADUAÇÃO";"Campus Central";"Departamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"5T234";"39";"42";"REGULAR";"f";"2009-12-15 17:14:11.135";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530733";"01";"23067";"";"";"20167";"GRADUAÇÃO";"Campus Central";"4C2";"2009";"2";"2009-08-10";"2009-12-16";"35M12";"14";"30";"REGULAR";"f";"2009-12-15 18:42:45.738";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530734";"01";"26614";"";"";"2041753";"GRADUAÇÃO";"Campus Central";"DEpartamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"3M234";"44";"48";"REGULAR";"f";"2009-12-21 20:32:22.1";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530734";"01";"26472";"";"";"2041753";"GRADUAÇÃO";"Campus Central";"DEpartamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"3M234";"44";"48";"REGULAR";"f";"2009-12-21 20:32:22.1";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530734";"01";"18739";"";"";"2041753";"GRADUAÇÃO";"Campus Central";"DEpartamento de Enfermagem";"2009";"2";"2009-08-10";"2009-12-16";"3M234";"44";"48";"REGULAR";"f";"2009-12-21 20:32:22.1";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530735";"01";"18674";"";"";"25618";"GRADUAÇÃO";"Campus Central";"4A7";"2009";"2";"2009-08-10";"2009-12-16";"2M56";"43";"40";"REGULAR";"f";"2009-12-28 12:38:10.611";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530736";"02";"18674";"";"";"25618";"GRADUAÇÃO";"Campus Central";"4A1";"2009";"2";"2009-08-10";"2009-12-16";"2T12";"23";"25";"REGULAR";"f";"2009-12-28 12:55:28.9";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530737";"01";"5752431";"";"";"24581";"GRADUAÇÃO";"Campus Central";"4G6";"2009";"2";"2009-08-10";"2009-12-16";"35M12";"23";"20";"REGULAR";"f";"2009-11-26 21:33:41.37";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530738";"02";"5752431";"";"";"24581";"GRADUAÇÃO";"Campus Central";"4G6";"2009";"2";"2009-08-10";"2009-12-16";"46M56";"21";"20";"REGULAR";"f";"2009-11-26 21:34:30.086";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530739";"03";"5752431";"";"";"24581";"GRADUAÇÃO";"Campus Central";"4G6";"2009";"2";"2009-08-10";"2009-12-16";"35T56";"14";"20";"REGULAR";"f";"2009-11-21 14:02:12.871";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530740";"01";"5752547";"";"";"22909";"GRADUAÇÃO";"Campus Central";"Auditório do Setor IV";"2009";"2";"2009-08-10";"2009-12-16";"35M12";"79";"65";"REGULAR";"f";"2009-12-16 22:54:39.451";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530741";"02";"5752547";"";"";"22909";"GRADUAÇÃO";"Campus Central";"Auditório do Setor IV";"2009";"2";"2009-08-10";"2009-12-16";"35T56";"60";"65";"REGULAR";"f";"2009-12-20 21:56:15.475";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530742";"01";"5752536";"";"";"24278";"GRADUAÇÃO";"Campus Central";"4G3";"2009";"2";"2009-08-10";"2009-12-16";"24M34";"40";"35";"REGULAR";"f";"2009-12-24 00:15:00.768";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530743";"02";"5752536";"";"";"24278";"GRADUAÇÃO";"Campus Central";"4C6";"2009";"2";"2009-08-10";"2009-12-16";"24T34";"37";"35";"REGULAR";"f";"2009-12-24 01:03:45.472";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530744";"01";"5751858";"";"";"20597";"GRADUAÇÃO";"Campus Central";"4E5/4G6";"2009";"2";"2009-08-10";"2009-12-16";"3M3456";"41";"25";"REGULAR";"f";"2009-12-29 12:52:20.16";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530745";"02";"5752431";"";"";"20597";"GRADUAÇÃO";"Campus Central";"4E5/4G6";"2009";"2";"2009-08-10";"2009-12-16";"5T1234";"29";"25";"REGULAR";"f";"2009-12-06 13:16:05.255";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530746";"01";"23009";"";"";"20602";"GRADUAÇÃO";"Campus Central";"4G6";"2009";"2";"2009-08-10";"2009-12-16";"2M234 5M45";"37";"25";"REGULAR";"f";"2009-12-21 16:59:00.798";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530747";"02";"23398";"";"";"20602";"GRADUAÇÃO";"Campus Central";"4A8";"2009";"2";"2009-08-10";"2009-12-16";"2T234 4T34";"14";"25";"REGULAR";"f";"2009-12-10 08:30:48.434";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530748";"03";"23398";"";"";"20602";"GRADUAÇÃO";"Campus Central";"4C1";"2009";"2";"2009-08-10";"2009-12-16";"3T234 6T34";"19";"25";"REGULAR";"f";"2009-12-10 08:33:51.306";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530749";"01";"25443";"";"";"20600";"GRADUAÇÃO";"Campus Central";"4A4";"2009";"2";"2009-08-10";"2009-12-16";"46M34";"28";"40";"REGULAR";"f";"2009-12-28 13:24:08.022";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530750";"01";"5752831";"";"";"20150";"GRADUAÇÃO";"Campus Central";"4F4/4F2";"2009";"2";"2009-08-10";"2009-12-16";"25M34";"30";"30";"REGULAR";"f";"2009-12-22 10:20:04.765";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530751";"01";"24047";"";"";"20156";"GRADUAÇÃO";"Campus Central";"4A3";"2009";"2";"2009-08-10";"2009-12-16";"4M12 6M123";"38";"30";"REGULAR";"f";"2009-12-18 16:41:45.529";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530751";"01";"5752850";"";"";"20156";"GRADUAÇÃO";"Campus Central";"4A3";"2009";"2";"2009-08-10";"2009-12-16";"4M12 6M123";"38";"30";"REGULAR";"f";"2009-12-18 16:41:45.529";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530752";"01";"5752222";"";"";"20158";"GRADUAÇÃO";"Campus Central";"4A1";"2009";"2";"2009-08-10";"2009-12-16";"35M12";"35";"30";"REGULAR";"f";"2009-12-22 08:09:30.481";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530753";"01";"5752284";"";"";"20141";"GRADUAÇÃO";"Campus Central";"4B4";"2009";"2";"2009-08-10";"2009-12-16";"3T12 5T345";"20";"30";"REGULAR";"f";"2009-12-18 10:24:43.507";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530754";"01";"23856";"";"";"20140";"GRADUAÇÃO";"Campus Central";"4E6";"2009";"2";"2009-08-10";"2009-12-16";"3T56 4T456";"27";"30";"REGULAR";"f";"2009-12-12 13:32:36.383";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530754";"01";"5752931";"";"";"20140";"GRADUAÇÃO";"Campus Central";"4E6";"2009";"2";"2009-08-10";"2009-12-16";"3T56 4T456";"27";"30";"REGULAR";"f";"2009-12-12 13:32:36.383";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530755";"01";"5752609";"";"";"20142";"GRADUAÇÃO";"Campus Central";"4B4";"2009";"2";"2009-08-10";"2009-12-16";"3T34 5T12";"20";"30";"REGULAR";"f";"2009-12-19 11:58:09.563";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530756";"01";"5752803";"";"";"25867";"GRADUAÇÃO";"Campus Central";"4G2/4A1";"2009";"2";"2009-08-10";"2009-12-16";"26T34";"26";"30";"REGULAR";"f";"2009-12-21 23:21:26.945";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530756";"01";"5752846";"";"";"25867";"GRADUAÇÃO";"Campus Central";"4G2/4A1";"2009";"2";"2009-08-10";"2009-12-16";"26T34";"26";"30";"REGULAR";"f";"2009-12-21 23:21:26.945";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530757";"01";"5752758";"";"";"20138";"GRADUAÇÃO";"Campus Central";"4F2";"2009";"2";"2009-08-10";"2009-12-16";"246T12";"20";"30";"REGULAR";"f";"2009-12-22 17:18:04.407";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530758";"01";"62233";"";"";"20152";"GRADUAÇÃO";"Campus Central";"4F3";"2009";"2";"2009-08-10";"2009-12-16";"26T56";"30";"30";"REGULAR";"f";"2009-12-28 08:49:00.437";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530758";"01";"5752909";"";"";"20152";"GRADUAÇÃO";"Campus Central";"4F3";"2009";"2";"2009-08-10";"2009-12-16";"26T56";"30";"30";"REGULAR";"f";"2009-12-28 08:49:00.437";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530759";"01";"5752478";"";"";"20148";"GRADUAÇÃO";"Campus Central";"4C3";"2009";"2";"2009-08-10";"2009-12-16";"24T12 7T56";"17";"30";"REGULAR";"f";"2009-12-25 09:43:37.677";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530760";"01";"17739";"";"";"20155";"GRADUAÇÃO";"Campus Central";"4G3";"2009";"2";"2009-08-10";"2009-12-16";"3T56 6T123";"16";"30";"REGULAR";"f";"2009-12-14 10:04:34.545";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530761";"01";"17739";"";"";"20143";"GRADUAÇÃO";"Campus Central";"4A9";"2009";"2";"2009-08-10";"2009-12-16";"24T34";"18";"30";"REGULAR";"f";"2009-12-14 10:30:10.734";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530762";"01";"23067";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"7M12  7T12";"4";"4";"REGULAR";"f";"2010-03-03 10:30:53.494";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530763";"02";"20874";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"2N1234";"2";"3";"REGULAR";"f";"2010-02-08 14:36:26.083";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530764";"03";"5752478";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"3N1234";"3";"3";"REGULAR";"f";"2010-03-02 09:20:25.873";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530765";"04";"22918";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"4N1234";"2";"3";"REGULAR";"f";"2010-03-02 07:24:22.86";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530765";"04";"23856";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"4N1234";"2";"3";"REGULAR";"f";"2010-03-02 07:24:22.86";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530766";"05";"5752609";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"5N1234";"5";"4";"REGULAR";"f";"2010-02-24 18:07:30.383";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530766";"05";"62233";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"5N1234";"5";"4";"REGULAR";"f";"2010-02-24 18:07:30.383";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530767";"06";"5752478";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"6N1234";"2";"3";"REGULAR";"f";"2010-05-10 20:54:13.339";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530768";"07";"24047";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"7M12  6T12";"2";"3";"REGULAR";"f";"2010-01-27 15:01:45.158";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530768";"07";"5752222";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"7M12  6T12";"2";"3";"REGULAR";"f";"2010-01-27 15:01:45.158";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530769";"08";"5752284";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"2345N4";"6";"3";"REGULAR";"f";"2010-03-02 11:31:59.876";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530770";"09";"21977";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"6N1234";"1";"3";"REGULAR";"f";"2010-02-23 10:31:38.398";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530770";"09";"5752284";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"6N1234";"1";"3";"REGULAR";"f";"2010-02-23 10:31:38.398";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530771";"10";"23856";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"7N1234";"1";"3";"REGULAR";"f";"2010-02-27 20:42:52.639";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530771";"10";"5752284";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"7N1234";"1";"3";"REGULAR";"f";"2010-02-27 20:42:52.639";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530771";"10";"24047";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"7N1234";"1";"3";"REGULAR";"f";"2010-02-27 20:42:52.639";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530772";"11";"22918";"";"";"20162";"GRADUAÇÃO";"Campus Central";"SETOR IV";"2009";"2";"2009-08-10";"2009-12-16";"7T1234";"5";"3";"REGULAR";"f";"2010-03-02 07:37:30.786";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530773";"01";"5752375";"";"";"20609";"GRADUAÇÃO";"Campus Central";"4A6";"2009";"2";"2009-08-10";"2009-12-16";"35M56";"33";"30";"REGULAR";"f";"2009-12-16 23:21:00.164";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530774";"02";"17747";"";"";"20609";"GRADUAÇÃO";"Campus Central";"4B5";"2009";"2";"2009-08-10";"2009-12-16";"35T56";"15";"20";"REGULAR";"f";"2009-12-28 14:38:24.672";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530775";"01";"37244";"";"";"20607";"GRADUAÇÃO";"Campus Central";"4A10";"2009";"2";"2009-08-10";"2009-12-16";"24M34";"80";"50";"REGULAR";"f";"2009-12-16 14:55:47.315";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530776";"01";"24033";"";"";"20611";"GRADUAÇÃO";"Campus Central";"4C4";"2009";"2";"2009-08-10";"2009-12-16";"35M34";"25";"35";"REGULAR";"f";"2009-12-17 22:32:21.486";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530777";"02";"23906";"";"";"20611";"GRADUAÇÃO";"Campus Central";"4F1";"2009";"2";"2009-08-10";"2009-12-16";"24N12";"54";"40";"REGULAR";"f";"2009-12-29 19:27:38.091";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530778";"01";"5752788";"";"";"24584";"GRADUAÇÃO";"Campus Central";"4A8";"2009";"2";"2009-08-10";"2009-12-16";"24N12";"65";"45";"REGULAR";"f";"2009-12-18 15:09:20.161";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530779";"01";"23937";"";"";"20610";"GRADUAÇÃO";"Campus Central";"Auditório do Setor IV";"2009";"2";"2009-08-10";"2009-12-16";"246M12";"47";"50";"REGULAR";"f";"2009-12-26 16:26:05.554";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530780";"01";"18662";"";"";"20613";"GRADUAÇÃO";"Campus Central";"4F2/4F4";"2009";"2";"2009-08-10";"2009-12-16";"24M34";"33";"50";"REGULAR";"f";"2009-12-26 09:42:32.954";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530781";"01";"22902";"";"";"20612";"GRADUAÇÃO";"Campus Central";"4B1";"2009";"2";"2009-08-10";"2009-12-16";"24M56";"32";"40";"REGULAR";"f";"2009-12-09 16:20:27.595";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530782";"01";"18674";"";"";"20022";"GRADUAÇÃO";"Campus Central";"4F3";"2009";"2";"2009-08-10";"2009-12-16";"35M56";"10";"35";"REGULAR";"f";"2009-12-28 11:43:03.626";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530783";"02";"18674";"";"";"20022";"GRADUAÇÃO";"Campus Central";"4F3";"2009";"2";"2009-08-10";"2009-12-16";"35N12";"27";"35";"REGULAR";"f";"2009-12-28 12:18:39.648";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530784";"01";"26505";"";"";"20614";"GRADUAÇÃO";"Campus Central";"4F1";"2009";"2";"2009-08-10";"2009-12-16";"35M12";"38";"30";"REGULAR";"f";"2009-12-16 20:51:56.398";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530785";"02";"26505";"";"";"20614";"GRADUAÇÃO";"Campus Central";"4F1/4G4";"2009";"2";"2009-08-10";"2009-12-16";"2T12 4T56";"22";"30";"REGULAR";"f";"2009-12-21 08:42:50.667";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530786";"01";"22742";"";"";"22118";"GRADUAÇÃO";"Campus Central";"4B1";"2009";"2";"2009-08-10";"2009-12-16";"3M12 5M2";"53";"50";"REGULAR";"f";"2009-12-21 11:40:00.371";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530787";"01";"15492";"";"";"20618";"GRADUAÇÃO";"Campus Central";"4B3";"2009";"2";"2009-08-10";"2009-12-16";"3N123";"48";"50";"REGULAR";"f";"2009-12-12 16:09:56.943";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530788";"01";"15492";"";"";"20619";"GRADUAÇÃO";"Campus Central";"4B3";"2009";"2";"2009-08-10";"2009-12-16";"5N123";"51";"52";"REGULAR";"f";"2009-12-12 16:35:58.467";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530789";"01";"17747";"";"";"20621";"GRADUAÇÃO";"Campus Central";"4G5";"2009";"2";"2009-08-10";"2009-12-16";"24M34";"13";"20";"REGULAR";"f";"2009-12-28 20:32:40.927";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530790";"02";"18662";"";"";"20621";"GRADUAÇÃO";"Campus Central";"4B3/4F1";"2009";"2";"2009-08-10";"2009-12-16";"35T34";"12";"25";"REGULAR";"f";"2009-12-26 09:40:44.733";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530791";"01";"22902";"";"";"20627";"GRADUAÇÃO";"Campus Central";"4B2";"2009";"2";"2009-08-10";"2009-12-16";"35M56";"23";"50";"REGULAR";"f";"2009-12-09 16:34:05.166";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530792";"01";"16978";"";"";"20630";"GRADUAÇÃO";"Campus Central";"4F4";"2009";"2";"2009-08-10";"2009-12-16";"35M34";"32";"30";"REGULAR";"f";"2009-12-22 11:01:46.036";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530793";"02";"16978";"";"";"20630";"GRADUAÇÃO";"Campus Central";"4C2";"2009";"2";"2009-08-10";"2009-12-16";"35T56";"12";"30";"REGULAR";"f";"2009-12-22 10:49:29.641";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530794";"01";"18408";"";"";"20626";"GRADUAÇÃO";"Campus Central";"4A9";"2009";"2";"2009-08-10";"2009-12-16";"24M12";"32";"50";"REGULAR";"f";"2009-12-28 21:13:41.136";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530795";"01";"17864";"";"";"20615";"GRADUAÇÃO";"Campus Central";"4A3";"2009";"2";"2009-08-10";"2009-12-16";"24M56";"30";"30";"REGULAR";"f";"2009-12-25 17:13:08.272";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530796";"02";"17864";"";"";"20615";"GRADUAÇÃO";"Campus Central";"4A7";"2009";"2";"2009-08-10";"2009-12-16";"24T34";"23";"30";"REGULAR";"f";"2009-12-28 11:09:56.979";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530797";"01";"5752375";"";"";"20640";"GRADUAÇÃO";"Campus Central";"4A2";"2009";"2";"2009-08-10";"2009-12-16";"35M34";"47";"50";"REGULAR";"f";"2009-12-16 23:24:01.833";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530798";"01";"5752720";"";"";"20632";"GRADUAÇÃO";"Campus Central";"4A9";"2009";"2";"2009-08-10";"2009-12-16";"24M34";"47";"50";"REGULAR";"f";"2009-12-28 20:51:42.233";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530799";"01";"17983";"";"";"25228";"GRADUAÇÃO";"Campus Caicó";"B01";"2009";"2";"2009-08-10";"2009-12-16";"56N34";"24";"24";"REGULAR";"f";"2009-12-21 09:01:46.504";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530800";"02";"5752304";"";"";"20600";"GRADUAÇÃO";"Campus Central";"4A9";"2009";"2";"2009-08-10";"2009-12-16";"35T56";"54";"40";"REGULAR";"f";"2009-12-28 18:09:26.004";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530801";"03";"5752304";"";"";"20600";"GRADUAÇÃO";"Campus Central";"4A5/4A3";"2009";"2";"2009-08-10";"2009-12-16";"24N12";"68";"40";"REGULAR";"f";"2009-12-28 18:12:32.746";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57530802";"01";"26246";"";"";"20601";"GRADUAÇÃO";"Campus Central";"4A1";"2009";"2";"2009-08-10";"2009-12-16";"46M12";"37";"30";"REGULAR";"f";"2009-12-14 10:01:08.625";"f";"";"";"CONSOLIDADA";"";"Presencial"
