"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"1168578";"01";"";"50764248";"";"43408";"LATO SENSU";"";"Departamento de Educação Física";"2011";"2";"2011-08-19";"2011-08-21";"17M2345  7T3456  6N1234";"";"55";"REGULAR";"f";"2013-09-20 21:57:08.503";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168591";"01";"";"2960844";"";"42366";"LATO SENSU";"";"SETOR DE AULAS V - SALA F5";"2011";"2";"2011-08-29";"2011-09-02";"23456N234";"";"71";"REGULAR";"f";"2012-04-20 14:25:17.953";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168593";"01";"22150";"";"As aulas desta disciplina terão início no dia 18 de agosto de 2011.";"44519";"STRICTO SENSU";"";"DEF - SALA 06";"2011";"2";"2011-08-01";"2012-01-31";"5M3456";"";"15";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1168597";"01";"5752917";"";"";"42931";"LATO SENSU";"";"ESCOLA DE MÚSICA";"2011";"2";"2011-09-26";"2011-10-05";"23456N1234";"";"20";"REGULAR";"f";"2012-02-16 14:36:00.779";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168598";"01";"22193";"";"";"42933";"LATO SENSU";"";"ESCOLA DE MÚSICA";"2011";"2";"2011-08-22";"2011-08-31";"23456N1234";"";"20";"REGULAR";"f";"2011-10-19 18:10:43.613";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168603";"02";"21707";"";"";"18815";"TÉCNICO";"";"23";"2011";"2";"2011-08-08";"2011-12-22";"2T3456";"28";"50";"REGULAR";"f";"2011-12-13 18:50:03.209";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168605";"03";"5754429";"";"";"18815";"TÉCNICO";"";"24";"2011";"2";"2011-08-08";"2011-12-22";"2T1234";"32";"33";"REGULAR";"f";"2011-12-12 15:15:01.24";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168608";"01";"21707";"";"";"18778";"TÉCNICO";"";"LAMUCO";"2011";"2";"2011-08-08";"2011-12-22";"2T12";"";"20";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1168610";"01";"24233";"";"";"18729";"TÉCNICO";"";"MINI-AUDITÓRIO";"2011";"2";"2011-08-08";"2011-12-22";"2T12";"14";"25";"REGULAR";"f";"2011-12-07 11:29:30.462";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168612";"01";"35466";"";"";"18652";"TÉCNICO";"";"3";"2011";"2";"2011-08-08";"2011-12-22";"3M456";"3";"5";"REGULAR";"f";"2011-12-20 15:39:20.073";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168613";"02";"23400";"";"";"18652";"TÉCNICO";"";"F";"2011";"2";"2011-08-08";"2011-12-22";"3T123";"6";"5";"REGULAR";"f";"2011-12-27 13:32:07.982";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168614";"01";"35466";"";"";"18654";"TÉCNICO";"";"3";"2011";"2";"2011-08-08";"2011-12-22";"5M456";"2";"3";"REGULAR";"f";"2011-12-18 15:59:01.971";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168615";"02";"35466";"";"";"18654";"TÉCNICO";"";"3";"2011";"2";"2011-08-08";"2011-12-22";"6M456";"1";"3";"REGULAR";"f";"";"f";"";"";"INTERROMPIDA";"";"Presencial";
"1168616";"03";"23400";"";"";"18654";"TÉCNICO";"";"F";"2011";"2";"2011-08-08";"2011-12-22";"4T456";"2";"4";"REGULAR";"f";"2011-12-27 13:38:47.444";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168617";"01";"24190";"";"";"18808";"TÉCNICO";"";"21";"2011";"2";"2011-08-08";"2011-12-22";"5T34";"49";"40";"REGULAR";"f";"2011-12-16 09:58:14.131";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168618";"01";"24190";"";"";"18810";"TÉCNICO";"";"21";"2011";"2";"2011-08-08";"2011-12-22";"5T12";"9";"30";"REGULAR";"f";"2011-12-16 10:09:26.273";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168619";"01";"5752179";"";"";"18761";"TÉCNICO";"";"23";"2011";"2";"2011-08-08";"2011-12-22";"3T12";"17";"40";"REGULAR";"f";"2011-12-16 00:20:56.065";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168620";"02";"5754429";"";"";"18761";"TÉCNICO";"";"23";"2011";"2";"2011-08-08";"2011-12-22";"6T12";"15";"40";"REGULAR";"f";"2011-12-20 12:32:03.064";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168621";"01";"";"85737514";"";"18798";"TÉCNICO";"";"8";"2011";"2";"2011-08-08";"2011-12-22";"3M123";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
