"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57509506";"01";"5751948";"";"";"22810";"GRADUAÇÃO";"Campus Central";"Laboratório Toxicologia";"2009";"1";"2009-02-16";"2009-07-09";"3M23 56M456  4T45";"25";"25";"REGULAR";"f";"2009-07-07 11:39:17.43";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509507";"02";"5751948";"";"";"22810";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2009";"1";"2009-02-16";"2009-07-09";"3M23 56M123  4T45";"11";"25";"REGULAR";"f";"2009-07-07 11:39:52.394";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509507";"02";"54348";"";"";"22810";"GRADUAÇÃO";"Campus Central";"Laboratório de Toxicologia";"2009";"1";"2009-02-16";"2009-07-09";"3M23 56M123  4T45";"11";"25";"REGULAR";"f";"2009-07-07 11:39:52.394";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509508";"01";"26212";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade";"2009";"1";"2009-02-16";"2009-07-09";"25T23 3T34";"23";"25";"REGULAR";"f";"2009-07-10 22:43:05.173";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509508";"01";"18355";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade";"2009";"1";"2009-02-16";"2009-07-09";"25T23 3T34";"23";"25";"REGULAR";"f";"2009-07-10 22:43:05.173";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509509";"02";"26212";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade";"2009";"1";"2009-02-16";"2009-07-09";"25T45 3T34";"35";"25";"REGULAR";"f";"2009-07-10 22:44:11.142";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509509";"02";"18355";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade";"2009";"1";"2009-02-16";"2009-07-09";"25T45 3T34";"35";"25";"REGULAR";"f";"2009-07-10 22:44:11.142";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509510";"01";"21848";"";"";"21812";"GRADUAÇÃO";"Campus Central";"Faculdade";"2009";"1";"2009-02-16";"2009-07-09";"345T12";"31";"28";"REGULAR";"f";"2009-07-08 14:20:29.7";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509510";"01";"26522";"";"";"21812";"GRADUAÇÃO";"Campus Central";"Faculdade";"2009";"1";"2009-02-16";"2009-07-09";"345T12";"31";"28";"REGULAR";"f";"2009-07-08 14:20:29.7";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509511";"02";"21848";"";"";"21812";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"345T12";"21";"28";"REGULAR";"f";"2009-07-08 14:23:53.298";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509511";"02";"26522";"";"";"21812";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"345T12";"21";"28";"REGULAR";"f";"2009-07-08 14:23:53.298";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509512";"01";"21848";"";"";"20042";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"";"10";"10";"REGULAR";"f";"2009-07-14 17:52:07.914";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509513";"02";"18787";"";"";"20042";"GRADUAÇÃO";"Campus Central";"Faculdade";"2009";"1";"2009-02-16";"2009-07-09";"";"10";"9";"REGULAR";"f";"2009-07-14 09:19:41.574";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509514";"03";"5752261";"";"";"20042";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"";"8";"9";"REGULAR";"f";"2009-07-09 15:40:22.563";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509515";"04";"5751948";"";"";"20042";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"";"11";"10";"REGULAR";"f";"2009-07-08 12:21:53.363";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509516";"05";"18787";"";"";"20042";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"";"9";"10";"REGULAR";"f";"2009-07-14 09:16:40.803";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509517";"01";"5752003";"";"";"20984";"GRADUAÇÃO";"Campus Central";"Faculdade";"2009";"1";"2009-02-16";"2009-07-09";"2T23 4T56 6T12";"7";"17";"REGULAR";"f";"2009-07-09 16:42:54.386";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509517";"01";"26416";"";"";"20984";"GRADUAÇÃO";"Campus Central";"Faculdade";"2009";"1";"2009-02-16";"2009-07-09";"2T23 4T56 6T12";"7";"17";"REGULAR";"f";"2009-07-09 16:42:54.386";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509518";"02";"26416";"";"";"20984";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"2T23 46T34";"27";"18";"REGULAR";"f";"2009-07-09 15:42:53.81";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509518";"02";"5752003";"";"";"20984";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"2T23 46T34";"27";"18";"REGULAR";"f";"2009-07-09 15:42:53.81";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509519";"01";"25091";"";"";"21810";"GRADUAÇÃO";"Campus Central";"Faculdade";"2009";"1";"2009-02-16";"2009-07-09";"2M3456 4M12";"33";"13";"REGULAR";"f";"2009-07-10 14:59:00.144";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509519";"01";"18787";"";"";"21810";"GRADUAÇÃO";"Campus Central";"Faculdade";"2009";"1";"2009-02-16";"2009-07-09";"2M3456 4M12";"33";"13";"REGULAR";"f";"2009-07-10 14:59:00.144";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509520";"02";"25091";"";"";"21810";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"2M3456 4M12";"22";"13";"REGULAR";"f";"2009-07-14 10:01:30.549";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509520";"02";"18787";"";"";"21810";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"2M3456 4M12";"22";"13";"REGULAR";"f";"2009-07-14 10:01:30.549";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509521";"03";"18787";"";"";"21810";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"4M123456";"8";"13";"REGULAR";"f";"2009-07-12 23:51:33.052";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509521";"03";"25091";"";"";"21810";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"4M123456";"8";"13";"REGULAR";"f";"2009-07-12 23:51:33.052";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509522";"04";"18787";"";"";"21810";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"4M123456";"9";"13";"REGULAR";"f";"2009-07-12 23:50:28.898";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509522";"04";"25091";"";"";"21810";"GRADUAÇÃO";"Campus Central";"faculdade";"2009";"1";"2009-02-16";"2009-07-09";"4M123456";"9";"13";"REGULAR";"f";"2009-07-12 23:50:28.898";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509523";"01";"5752003";"";"";"22818";"GRADUAÇÃO";"Campus Central";"serviço";"2009";"1";"2009-02-16";"2009-07-09";"";"17";"15";"REGULAR";"f";"2009-07-07 22:44:42.182";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509523";"01";"54348";"";"";"22818";"GRADUAÇÃO";"Campus Central";"serviço";"2009";"1";"2009-02-16";"2009-07-09";"";"17";"15";"REGULAR";"f";"2009-07-07 22:44:42.182";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509523";"01";"18355";"";"";"22818";"GRADUAÇÃO";"Campus Central";"serviço";"2009";"1";"2009-02-16";"2009-07-09";"";"17";"15";"REGULAR";"f";"2009-07-07 22:44:42.182";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509524";"02";"5752003";"";"";"22818";"GRADUAÇÃO";"Campus Central";"serviço";"2009";"1";"2009-02-16";"2009-07-09";"";"6";"15";"REGULAR";"f";"2009-07-07 22:45:45.074";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509524";"02";"54348";"";"";"22818";"GRADUAÇÃO";"Campus Central";"serviço";"2009";"1";"2009-02-16";"2009-07-09";"";"6";"15";"REGULAR";"f";"2009-07-07 22:45:45.074";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509524";"02";"18355";"";"";"22818";"GRADUAÇÃO";"Campus Central";"serviço";"2009";"1";"2009-02-16";"2009-07-09";"";"6";"15";"REGULAR";"f";"2009-07-07 22:45:45.074";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509525";"01";"18355";"";"";"20045";"GRADUAÇÃO";"Campus Central";"LIAC";"2009";"1";"2009-02-16";"2009-07-09";"3M2345";"15";"15";"REGULAR";"f";"2009-07-11 17:52:05.857";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509526";"02";"18355";"";"";"20045";"GRADUAÇÃO";"Campus Central";"LIAC";"2009";"1";"2009-02-16";"2009-07-09";"5M2345";"24";"14";"REGULAR";"f";"2009-07-11 18:09:28.328";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509527";"03";"18355";"";"";"20045";"GRADUAÇÃO";"Campus Central";"LIAC";"2009";"1";"2009-02-16";"2009-07-09";"4M2345";"9";"11";"REGULAR";"f";"2009-07-11 23:00:03.101";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509528";"04";"18355";"";"";"20045";"GRADUAÇÃO";"Campus Central";"LIAC";"2009";"1";"2009-02-16";"2009-07-09";"2M2345";"6";"11";"REGULAR";"f";"2009-07-11 00:05:40.627";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509529";"01";"25091";"";"";"25966";"GRADUAÇÃO";"Campus Central";"FACULDADE";"2009";"1";"2009-02-16";"2009-07-09";"3T234";"5";"10";"REGULAR";"f";"";"f";"";"";"INTERROMPIDA";"";"Presencial"
"57509530";"01";"26522";"";"";"20043";"GRADUAÇÃO";"Campus Central";"FACULDADE";"2009";"1";"2009-02-16";"2009-07-09";"4T123";"0";"15";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57509530";"01";"21848";"";"";"20043";"GRADUAÇÃO";"Campus Central";"FACULDADE";"2009";"1";"2009-02-16";"2009-07-09";"4T123";"0";"15";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57509531";"01";"23147";"";"";"21808";"GRADUAÇÃO";"Campus Central";"FACULDADE";"2009";"1";"2009-02-16";"2009-07-09";"35M235";"9";"11";"REGULAR";"f";"2009-07-10 10:39:16.396";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509531";"01";"22887";"";"";"21808";"GRADUAÇÃO";"Campus Central";"FACULDADE";"2009";"1";"2009-02-16";"2009-07-09";"35M235";"9";"11";"REGULAR";"f";"2009-07-10 10:39:16.396";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509532";"02";"22887";"";"";"21808";"GRADUAÇÃO";"Campus Central";"FACULDADE";"2009";"1";"2009-02-16";"2009-07-09";"35M235";"2";"11";"REGULAR";"f";"2009-07-10 10:50:16.42";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509532";"02";"23147";"";"";"21808";"GRADUAÇÃO";"Campus Central";"FACULDADE";"2009";"1";"2009-02-16";"2009-07-09";"35M235";"2";"11";"REGULAR";"f";"2009-07-10 10:50:16.42";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509533";"03";"23147";"";"";"21808";"GRADUAÇÃO";"Campus Central";"FACULDADE";"2009";"1";"2009-02-16";"2009-07-09";"35M234";"19";"11";"REGULAR";"f";"2009-07-10 12:29:11.176";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509533";"03";"22887";"";"";"21808";"GRADUAÇÃO";"Campus Central";"FACULDADE";"2009";"1";"2009-02-16";"2009-07-09";"35M234";"19";"11";"REGULAR";"f";"2009-07-10 12:29:11.176";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509534";"04";"23147";"";"";"21808";"GRADUAÇÃO";"Campus Central";"FACULDADE";"2009";"1";"2009-02-16";"2009-07-09";"35M234";"14";"11";"REGULAR";"f";"2009-07-10 11:18:31.87";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509534";"04";"22887";"";"";"21808";"GRADUAÇÃO";"Campus Central";"FACULDADE";"2009";"1";"2009-02-16";"2009-07-09";"35M234";"14";"11";"REGULAR";"f";"2009-07-10 11:18:31.87";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509535";"01";"5752472";"";"";"24025";"GRADUAÇÃO";"Campus Central";"FACULDADE";"2009";"1";"2009-02-16";"2009-07-09";"35M234";"";"25";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57509536";"02";"5752472";"";"";"24025";"GRADUAÇÃO";"Campus Central";"FACULDADE";"2009";"1";"2009-02-16";"2009-07-09";"2M12 4M3456";"46";"25";"REGULAR";"f";"2009-07-13 11:37:26.696";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509537";"01";"17700";"";"";"23667";"GRADUAÇÃO";"Campus Central";"Banco de Sangue";"2009";"1";"2009-02-16";"2009-07-09";"2M34 6M12";"8";"12";"REGULAR";"f";"2009-07-06 10:54:01.08";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509538";"02";"18440";"";"";"23667";"GRADUAÇÃO";"Campus Central";"Banco de Sangue";"2009";"1";"2009-02-16";"2009-07-09";"2M34 6M12";"10";"12";"REGULAR";"f";"2009-07-06 11:05:00.01";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509539";"03";"18116";"";"";"23667";"GRADUAÇÃO";"Campus Central";"Banco de Sangue";"2009";"1";"2009-02-16";"2009-07-09";"2M34 6M12";"10";"12";"REGULAR";"f";"2009-07-06 11:34:37.037";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509540";"04";"5751842";"";"";"23667";"GRADUAÇÃO";"Campus Central";"Banco de Sangue";"2009";"1";"2009-02-16";"2009-07-09";"2M34 6M12";"14";"12";"REGULAR";"f";"2009-07-06 11:21:07.324";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509541";"05";"5446540";"";"";"23667";"GRADUAÇÃO";"Campus Central";"Banco de Sangue";"2009";"1";"2009-02-16";"2009-07-09";"2M34 6M12";"9";"12";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57509542";"02";"22810";"";"";"25090";"GRADUAÇÃO";"Campus Central";"2E5";"2009";"1";"2009-02-16";"2009-07-09";"46N34";"32";"30";"REGULAR";"f";"2009-06-26 22:50:59.013";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509543";"03";"22810";"";"";"25090";"GRADUAÇÃO";"Campus Central";"2E5";"2009";"1";"2009-02-16";"2009-07-09";"46M34";"23";"30";"REGULAR";"f";"2009-06-26 22:53:51.199";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509544";"01";"26600";"";"";"26711";"GRADUAÇÃO";"Campus Central";"2B1";"2009";"1";"2009-02-16";"2009-07-09";"35M12";"30";"30";"REGULAR";"f";"2009-07-09 11:14:28.765";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509545";"01";"23213";"";"";"26713";"GRADUAÇÃO";"Campus Central";"2A4";"2009";"1";"2009-02-16";"2009-07-09";"4N34 6N12";"3";"30";"REGULAR";"f";"2009-07-14 17:36:31.362";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509546";"01";"15556";"";"";"25054";"GRADUAÇÃO";"Campus Central";"2A1";"2009";"1";"2009-02-16";"2009-07-09";"4M12 6M34";"65";"66";"REGULAR";"f";"2009-07-08 10:19:39.191";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509547";"01";"17675";"";"";"25107";"GRADUAÇÃO";"Campus Central";"2A1";"2009";"1";"2009-02-16";"2009-07-09";"24M34";"59";"65";"REGULAR";"f";"2009-07-17 08:57:10.477";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509548";"02";"22729";"";"";"25054";"GRADUAÇÃO";"Campus Central";"2A1";"2009";"1";"2009-02-16";"2009-07-09";"46N12";"57";"65";"REGULAR";"f";"2009-07-07 21:11:11.671";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509549";"02";"17675";"";"";"25107";"GRADUAÇÃO";"Campus Central";"2A1";"2009";"1";"2009-02-16";"2009-07-09";"2N12 4N34";"55";"60";"REGULAR";"f";"2009-07-17 09:00:07.953";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509550";"01";"22053";"";"";"23655";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009-02-16";"2009-07-09";"35M34 6M3";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57509551";"02";"25441";"";"";"23655";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009-02-16";"2009-07-09";"35M34 6M3";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57509552";"03";"23832";"";"";"23655";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009-02-16";"2009-07-09";"35M34 6M3";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57509553";"04";"5751929";"";"";"23655";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009-02-16";"2009-07-09";"35M34 6M3";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57509555";"01";"23406";"";"";"23653";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009-02-16";"2009-07-09";"245T12";"18";"17";"REGULAR";"f";"2009-07-02 13:55:46.683";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509556";"02";"17280";"";"";"23653";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009-02-16";"2009-07-09";"245T12";"16";"17";"REGULAR";"f";"2009-07-07 13:53:46.471";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509557";"03";"5751971";"";"";"23653";"GRADUAÇÃO";"Campus Central";"Jurandir";"2009";"1";"2009-02-16";"2009-07-09";"245T12";"14";"16";"REGULAR";"f";"2009-07-02 13:49:17.487";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509558";"01";"17292";"";"";"27088";"GRADUAÇÃO";"Campus Central";"SALA DSC - 01";"2009";"1";"2009-02-16";"2009-07-09";"3T345";"23";"25";"REGULAR";"f";"2009-07-08 14:10:35.864";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509558";"01";"24040";"";"";"27088";"GRADUAÇÃO";"Campus Central";"SALA DSC - 01";"2009";"1";"2009-02-16";"2009-07-09";"3T345";"23";"25";"REGULAR";"f";"2009-07-08 14:10:35.864";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509559";"02";"17292";"";"";"27088";"GRADUAÇÃO";"Campus Central";"SALA DSC - 02";"2009";"1";"2009-02-16";"2009-07-09";"3T345";"27";"25";"REGULAR";"f";"2009-07-10 16:36:44.287";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509559";"02";"22970";"";"";"27088";"GRADUAÇÃO";"Campus Central";"SALA DSC - 02";"2009";"1";"2009-02-16";"2009-07-09";"3T345";"27";"25";"REGULAR";"f";"2009-07-10 16:36:44.287";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509560";"01";"22062";"";"";"21061";"GRADUAÇÃO";"Campus Central";"SALA DSC - 01";"2009";"1";"2009-02-16";"2009-07-09";"6T234";"21";"22";"REGULAR";"f";"2009-07-27 14:32:24.075";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509560";"01";"5752228";"";"";"21061";"GRADUAÇÃO";"Campus Central";"SALA DSC - 01";"2009";"1";"2009-02-16";"2009-07-09";"6T234";"21";"22";"REGULAR";"f";"2009-07-27 14:32:24.075";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509561";"02";"5752228";"";"";"21061";"GRADUAÇÃO";"Campus Central";"SALA DSC - 01";"2009";"1";"2009-02-16";"2009-07-09";"6T234";"28";"23";"REGULAR";"f";"2009-07-16 23:37:01.956";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509561";"02";"24267";"";"";"21061";"GRADUAÇÃO";"Campus Central";"SALA DSC - 01";"2009";"1";"2009-02-16";"2009-07-09";"6T234";"28";"23";"REGULAR";"f";"2009-07-16 23:37:01.956";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509562";"01";"23011";"";"";"40106";"GRADUAÇÃO";"Campus Central";"4A4";"2009";"1";"2009-02-16";"2009-07-09";"35T12";"47";"45";"REGULAR";"f";"2009-06-29 11:47:06.961";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509563";"01";"2298976";"";"";"25467";"GRADUAÇÃO";"Campus Central";"4B2";"2009";"1";"2009-02-16";"2009-07-09";"35T34";"42";"42";"REGULAR";"f";"2009-07-14 16:09:31.735";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509564";"01";"91807";"";"";"25468";"GRADUAÇÃO";"Campus Central";"sala 10 - LECA";"2009";"1";"2009-02-16";"2009-07-09";"2T56";"21";"22";"REGULAR";"f";"2009-07-15 03:57:12.485";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509565";"02";"91807";"";"";"25468";"GRADUAÇÃO";"Campus Central";"sala 10 - LECA";"2009";"1";"2009-02-16";"2009-07-09";"4T56";"22";"22";"REGULAR";"f";"2009-07-15 15:15:05.718";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509566";"01";"4308385";"";"";"40107";"GRADUAÇÃO";"Campus Central";"4A8";"2009";"1";"2009-02-16";"2009-07-09";"246T56";"29";"40";"REGULAR";"f";"2009-06-26 07:32:39.092";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509567";"01";"23956";"";"";"40108";"GRADUAÇÃO";"Campus Central";"4C4;4C6";"2009";"1";"2009-02-16";"2009-07-09";"35T34";"35";"40";"REGULAR";"f";"2009-07-13 10:27:04.843";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509568";"01";"18543";"";"";"40109";"GRADUAÇÃO";"Campus Central";"4A6";"2009";"1";"2009-02-16";"2009-07-09";"35M56";"40";"40";"REGULAR";"f";"2009-07-15 10:53:11.23";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509569";"01";"18741";"";"";"40111";"GRADUAÇÃO";"Campus Central";"4A9";"2009";"1";"2009-02-16";"2009-07-09";"35M34";"33";"40";"REGULAR";"f";"2009-07-07 09:09:16.868";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509570";"01";"23033";"";"";"40112";"GRADUAÇÃO";"Campus Central";"4A9";"2009";"1";"2009-02-16";"2009-07-09";"24M56";"30";"40";"REGULAR";"f";"2009-07-13 12:19:45.246";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509571";"01";"23033";"";"";"40113";"GRADUAÇÃO";"Campus Central";"sala 15 - LECA";"2009";"1";"2009-02-16";"2009-07-09";"6M34";"37";"37";"REGULAR";"f";"2009-07-13 12:39:16.518";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509572";"01";"5752174";"";"";"25090";"GRADUAÇÃO";"Campus Central";"1C1";"2009";"1";"2009-02-16";"2009-07-09";"2M34 6M12";"58";"60";"REGULAR";"f";"2009-07-02 10:30:12.621";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509573";"01";"22939";"";"";"40115";"GRADUAÇÃO";"Campus Central";"4G4";"2009";"1";"2009-02-16";"2009-07-09";"35T56";"16";"30";"REGULAR";"f";"2009-07-09 19:44:39.674";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509574";"01";"22939";"";"";"40116";"GRADUAÇÃO";"Campus Central";"Setor IV";"2009";"1";"2009-02-16";"2009-07-09";"6T56";"15";"20";"REGULAR";"f";"2009-07-09 20:01:19.655";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509575";"01";"18389";"";"";"21054";"GRADUAÇÃO";"Campus Santa Cruz";"Santa Cruz";"2009";"1";"2009-02-16";"2009-07-09";"";"14";"16";"REGULAR";"f";"2009-07-23 21:20:43.363";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509575";"01";"5752206";"";"";"21054";"GRADUAÇÃO";"Campus Santa Cruz";"Santa Cruz";"2009";"1";"2009-02-16";"2009-07-09";"";"14";"16";"REGULAR";"f";"2009-07-23 21:20:43.363";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509575";"01";"5752210";"";"";"21054";"GRADUAÇÃO";"Campus Santa Cruz";"Santa Cruz";"2009";"1";"2009-02-16";"2009-07-09";"";"14";"16";"REGULAR";"f";"2009-07-23 21:20:43.363";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509575";"01";"24267";"";"";"21054";"GRADUAÇÃO";"Campus Santa Cruz";"Santa Cruz";"2009";"1";"2009-02-16";"2009-07-09";"";"14";"16";"REGULAR";"f";"2009-07-23 21:20:43.363";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509575";"01";"5752191";"";"";"21054";"GRADUAÇÃO";"Campus Santa Cruz";"Santa Cruz";"2009";"1";"2009-02-16";"2009-07-09";"";"14";"16";"REGULAR";"f";"2009-07-23 21:20:43.363";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509575";"01";"18758";"";"";"21054";"GRADUAÇÃO";"Campus Santa Cruz";"Santa Cruz";"2009";"1";"2009-02-16";"2009-07-09";"";"14";"16";"REGULAR";"f";"2009-07-23 21:20:43.363";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509576";"01";"18508";"";"";"40117";"GRADUAÇÃO";"Campus Central";"4A2";"2009";"1";"2009-02-16";"2009-07-09";"246T12";"20";"30";"REGULAR";"f";"2009-07-10 18:29:10.244";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509577";"01";"24792";"";"";"40118";"GRADUAÇÃO";"Campus Central";"4E3";"2009";"1";"2009-02-16";"2009-07-09";"35T34";"30";"30";"REGULAR";"f";"2009-07-10 22:26:05.289";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509578";"02";"18758";"";"";"21054";"GRADUAÇÃO";"Campus Santa Cruz";"Santa Cruz";"2009";"1";"2009-02-16";"2009-07-09";"";"14";"17";"REGULAR";"f";"2009-07-23 21:19:13.473";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509578";"02";"5752191";"";"";"21054";"GRADUAÇÃO";"Campus Santa Cruz";"Santa Cruz";"2009";"1";"2009-02-16";"2009-07-09";"";"14";"17";"REGULAR";"f";"2009-07-23 21:19:13.473";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57509578";"02";"5752206";"";"";"21054";"GRADUAÇÃO";"Campus Santa Cruz";"Santa Cruz";"2009";"1";"2009-02-16";"2009-07-09";"";"14";"17";"REGULAR";"f";"2009-07-23 21:19:13.473";"f";"";"";"CONSOLIDADA";"";"Presencial"
